text,polarity,id,polarity_nb,polarity_svm
predictably melodramatic .,negative,10242,NA,NA
"after several scenes of this tacky nonsense , you'll be wistful for the testosterone-charged wizardry of jerry bruckheimer productions , especially because half past dead is like the rock on a wal-mart budget .",negative,10243,NA,NA
"a relatively effective little potboiler until its absurd , contrived , overblown , and entirely implausible finale .",negative,10244,NA,NA
the country bears wastes an exceptionally good idea . but the movie that doesn't really deliver for country music fans or for family audiences,negative,10245,NA,NA
too bad writer-director adam rifkin situates it all in a plot as musty as one of the golden eagle's carpets .,negative,10248,NA,NA
it's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .,negative,10249,NA,NA
"the movie is genial but never inspired , and little about it will stay with you .",negative,10250,NA,NA
"despite the opulent lushness of every scene , the characters never seem to match the power of their surroundings .",negative,10252,NA,NA
even after 90 minutes of playing opposite each other bullock and grant still look ill at ease sharing the same scene . what should have been a painless time-killer becomes instead a grating endurance test .,negative,10253,NA,NA
". . little action , almost no suspense or believable tension , one-dimensional characters up the wazoo and sets that can only be described as sci-fi generic .",negative,10255,NA,NA
"the movie strains to stay on the light , comic side of the issue , despite the difficulty of doing so when dealing with the destruction of property and , potentially , of life itself .",negative,10256,NA,NA
the master of disguise is awful . it's pauly shore awful . don't say you weren't warned .,negative,10257,NA,NA
disappointing in comparison to other recent war movies�or any other john woo flick for that matter .,negative,10258,NA,NA
the entire movie is filled with deja vu moments .,negative,10259,NA,NA
'opening up' the play more has partly closed it down .,negative,10260,NA,NA
what [frei] gives us . . . is a man who uses the damage of war -- far more often than the warfare itself -- to create the kind of art shots that fill gallery shows .,negative,10261,NA,NA
"an ugly , revolting movie .",negative,10262,NA,NA
the film is way too full of itself ; it's stuffy and pretentious in a give-me-an-oscar kind of way .,negative,10263,NA,NA
"the movie is concocted and carried out by folks worthy of scorn , and the nicest thing i can say is that i can't remember a single name responsible for it .",negative,10264,NA,NA
"watching "" ending "" is too often like looking over the outdated clothes and plastic knickknacks at your neighbor's garage sale . you can't believe anyone would really buy this stuff .",negative,10265,NA,NA
"certainly beautiful to look at , but its not very informative about its titular character and no more challenging than your average television biopic .",negative,10266,NA,NA
"it desperately wants to be a wacky , screwball comedy , but the most screwy thing here is how so many talented people were convinced to waste their time .",negative,10267,NA,NA
the skills of a calculus major at m . i . t . are required to balance all the formulaic equations in the long-winded heist comedy who is cletis tout ?,negative,10268,NA,NA
"from the choppy editing to the annoying score to 'special effects' by way of replacing objects in a character's hands below the camera line , "" besotted "" is misbegotten",negative,10269,NA,NA
my advice is to skip the film and pick up the soundtrack .,negative,10270,NA,NA
"a film that presents an interesting , even sexy premise then ruins itself with too many contrivances and goofy situations .",negative,10271,NA,NA
"filled with low-brow humor , gratuitous violence and a disturbing disregard for life .",negative,10272,NA,NA
"directed in a flashy , empty sub-music video style by a director so self-possessed he actually adds a period to his first name",negative,10273,NA,NA
"the 70-year-old godard has become , to judge from in praise of love , the sort of bitter old crank who sits behind his light meter and harangues the supposed injustices of the artistic world-at-large without doing all that much to correct them .",negative,10274,NA,NA
an unsophisticated sci-fi drama that takes itself all too seriously .,negative,10275,NA,NA
"harvard man is a semi-throwback , a reminiscence without nostalgia or sentimentality .",negative,10277,NA,NA
"supposedly based upon real , or at least soberly reported incidents , the film ends with a large human tragedy . alas , getting there is not even half the interest .",negative,10278,NA,NA
"while hoffman's performance is great , the subject matter goes nowhere .",negative,10279,NA,NA
"the smash 'em-up , crash 'em-up , shoot 'em-up ending comes out of nowhere substituting mayhem for suspense .",negative,10280,NA,NA
"deuces wild treads heavily into romeo and juliet/west side story territory , where it plainly has no business going .",negative,10281,NA,NA
"this latest installment of the horror film franchise that is apparently as invulnerable as its trademark villain has arrived for an incongruous summer playoff , demonstrating yet again that the era of the intelligent , well-made b movie is long gone .",negative,10284,NA,NA
novak contemplates a heartland so overwhelmed by its lack of purpose that it seeks excitement in manufactured high drama .,negative,10285,NA,NA
"been there , done that , liked it much better the first time around - when it was called the professional .",negative,10286,NA,NA
"the film is all over the place , really . it dabbles all around , never gaining much momentum .",negative,10287,NA,NA
"the beautiful , unusual music is this film's chief draw , but its dreaminess may lull you to sleep .",negative,10288,NA,NA
the action quickly sinks into by-the-numbers territory .,negative,10289,NA,NA
"forages for audience sympathy like a temperamental child begging for attention , giving audiences no reason to truly care for its decrepit freaks beyond the promise of a reprieve from their incessant whining .",negative,10290,NA,NA
"when [reno] lets her radical flag fly , taking angry potshots at george w . bush , henry kissinger , larry king , et al . , reno devolves into a laugh-free lecture .",negative,10291,NA,NA
"such a premise is ripe for all manner of lunacy , but kaufman and gondry rarely seem sure of where it should go .",negative,10292,NA,NA
burns' fifth beer-soaked film feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off .,negative,10293,NA,NA
"while this one gets off with a good natured warning , future lizard endeavors will need to adhere more closely to the laws of laughter",negative,10295,NA,NA
another boorish movie from the i-heard-a-joke- at-a-frat-party school of screenwriting .,negative,10296,NA,NA
"too much of the movie feels contrived , as if the filmmakers were worried the story wouldn't work without all those gimmicks .",negative,10297,NA,NA
"the ethos of the chelsea hotel may shape hawke's artistic aspirations , but he hasn't yet coordinated his own dv poetry with the beat he hears in his soul .",negative,10299,NA,NA
"the sight of the name bruce willis brings to mind images of a violent battlefield action picture , but the film has a lot more on its mind--maybe too much .",negative,10300,NA,NA
"why sit through a crummy , wannabe-hip crime comedy that refers incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one ?",negative,10301,NA,NA
"the obnoxious special effects , the obligatory outbursts of flatulence and the incessant , so-five-minutes-ago pop music on the soundtrack overwhelm what is left of the scruffy , dopey old hanna-barbera charm .",negative,10302,NA,NA
exploring value choices is a worthwhile topic for a film -- but here the choices are as contrived and artificial as kerrigan's platinum-blonde hair .,negative,10303,NA,NA
all mood and no movie .,negative,10305,NA,NA
press the delete key .,negative,10306,NA,NA
simone is not a bad film . it just doesn't have anything really interesting to say .,negative,10307,NA,NA
"once he starts learning to compromise with reality enough to become comparatively sane and healthy , the film becomes predictably conventional .",negative,10308,NA,NA
. . . hopefully it'll be at the dollar theatres by the time christmas rolls around . wait to see it then .,negative,10309,NA,NA
"there's no disguising this as one of the worst films of the summer . or for the year , for that matter .",negative,10310,NA,NA
"lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck .",negative,10311,NA,NA
"this hastily mounted production exists only to capitalize on hopkins' inclination to play hannibal lecter again , even though harris has no immediate inclination to provide a fourth book .",negative,10312,NA,NA
"death to smoochy tells a moldy-oldie , not-nearly -as-nasty -as-it- thinks-it-is joke . over and over again .",negative,10313,NA,NA
the threat implied in the title pok�mon 4ever is terrifying � like locusts in a horde these things will keep coming .,negative,10314,NA,NA
entertainment more disposable than hanna-barbera's half-hour cartoons ever were .,negative,10317,NA,NA
"the film falls short on tension , eloquence , spiritual challenge -- things that have made the original new testament stories so compelling for 20 centuries .",negative,10318,NA,NA
at best this is a film for the under-7 crowd . but it would be better to wait for the video . and a very rainy day .,negative,10320,NA,NA
the whole talking-animal thing is grisly .,negative,10321,NA,NA
"never again , while nothing special , is pleasant , diverting and modest -- definitely a step in the right direction .",negative,10322,NA,NA
"wouldn't it be funny if a bunch of allied soldiers went undercover as women in a german factory during world war ii ? um , no . but here's a movie about it anyway .",negative,10323,NA,NA
"has not so much been written as assembled , frankenstein-like , out of other , marginally better shoot-em-ups .",negative,10324,NA,NA
"the punch lines that miss , unfortunately , outnumber the hits by three-to-one . but death to smoochy keeps firing until the bitter end .",negative,10325,NA,NA
mushes the college-friends genre ( the big chill ) together with the contrivances and overwrought emotion of soap operas .,negative,10326,NA,NA
showtime's starry cast could be both an asset and a detriment . those who trek to the 'plex predisposed to like it probably will enjoy themselves . but ticket-buyers with great expectations will wind up as glum as mr . de niro .,negative,10327,NA,NA
"a determined , ennui-hobbled slog that really doesn't have much to say beyond the news flash that loneliness can make people act weird .",negative,10328,NA,NA
too daft by half . . . but supremely good natured .,negative,10329,NA,NA
"fails in making this character understandable , in getting under her skin , in exploring motivation . . . well before the end , the film grows as dull as its characters , about whose fate it is hard to care .",negative,10330,NA,NA
it's a shame that the storyline and its underlying themes . . . finally seem so impersonal or even shallow .,negative,10331,NA,NA
"woody , what happened ?",negative,10332,NA,NA
you can tell almost immediately that welcome to collinwood isn't going to jell .,negative,10335,NA,NA
"a rip-off twice removed , modeled after [seagal's] earlier copycat under siege , sometimes referred to as die hard on a boat .",negative,10339,NA,NA
"totally overwrought , deeply biased , and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time .",negative,10340,NA,NA
you can practically hear george orwell turning over .,negative,10341,NA,NA
"behan's memoir is great material for a film -- rowdy , brawny and lyrical in the best irish sense -- but sheridan has settled for a lugubrious romance .",negative,10342,NA,NA
"while holm is terrific as both men and hjejle quite appealing , the film fails to make the most out of the intriguing premise .",negative,10343,NA,NA
"lazy filmmaking , with the director taking a hands-off approach when he should have shaped the story to show us why it's compelling .",negative,10344,NA,NA
"if it were any more of a turkey , it would gobble in dolby digital stereo . if nothing else , "" rollerball "" 2002 may go down in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j .",negative,10345,NA,NA
a movie that falls victim to frazzled wackiness and frayed satire .,negative,10346,NA,NA
"how do you make a movie with depth about a man who lacked any ? on the evidence before us , the answer is clear : not easily and , in the end , not well enough .",negative,10347,NA,NA
"the film's trailer also looked like crap , so crap is what i was expecting .",negative,10348,NA,NA
more trifle than triumph .,negative,10349,NA,NA
"the movie is almost completely lacking in suspense , surprise and consistent emotional conviction .",negative,10350,NA,NA
festers in just such a dungpile that you'd swear you were watching monkeys flinging their feces at you .,negative,10351,NA,NA
"lyne's latest , the erotic thriller unfaithful , further demonstrates just how far his storytelling skills have eroded .",negative,10352,NA,NA
"it sounds like another clever if pointless excursion into the abyss , and that's more or less how it plays out .",negative,10353,NA,NA
"rumor , a muddled drama about coming to terms with death , feels impersonal , almost generic .",negative,10354,NA,NA
"as his circle of friends keeps getting smaller one of the characters in long time dead says 'i'm telling you , this is f * * * ed' . maybe he was reading the minds of the audience .",negative,10357,NA,NA
". . . if it had been only half-an-hour long or a tv special , the humor would have been fast and furious-- at ninety minutes , it drags .",negative,10358,NA,NA
bean drops the ball too many times . . . hoping the nifty premise will create enough interest to make up for an unfocused screenplay .,negative,10359,NA,NA
"a well-acted , but one-note film .",negative,10360,NA,NA
the movie is too amateurishly square to make the most of its own ironic implications .,negative,10362,NA,NA
"[lee] treats his audience the same way that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects . and lee seems just as expectant of an adoring , wide-smiling reception .",negative,10363,NA,NA
there's not one decent performance from the cast and not one clever line of dialogue .,negative,10364,NA,NA
one of the worst movies of the year . . . . watching it was painful .,negative,10365,NA,NA
"a era do gelo diverte , mas n�o convence . � um passatempo descompromissado � e s� .",negative,10366,NA,NA
"no amount of burning , blasting , stabbing , and shooting can hide a weak script .",negative,10367,NA,NA
"it's an odd show , pregnant with moods , stillborn except as a harsh conceptual exercise .",negative,10368,NA,NA
nearly all the fundamentals you take for granted in most films are mishandled here .,negative,10369,NA,NA
the armenian genocide deserves a more engaged and honest treatment .,negative,10370,NA,NA
earnest yet curiously tepid and choppy recycling in which predictability is the only winner .,negative,10371,NA,NA
ultimately this is a frustrating patchwork : an uneasy marriage of louis begley's source novel ( about schmidt ) and an old payne screenplay .,negative,10372,NA,NA
"the exploitative , clumsily staged violence overshadows everything , including most of the actors .",negative,10373,NA,NA
"we started to wonder if � some unpaid intern had just typed 'chris rock , ' 'anthony hopkins' and 'terrorists' into some univac-like script machine .",negative,10374,NA,NA
even when crush departs from the 4w formula . . . it feels like a glossy rehash .,negative,10375,NA,NA
more likely to have you scratching your head than hiding under your seat .,negative,10376,NA,NA
bears is even worse than i imagined a movie ever could be .,negative,10377,NA,NA
marinated in clich�s and mawkish dialogue .,negative,10380,NA,NA
"whether it's the worst movie of 2002 , i can't say for sure : memories of rollerball have faded , and i skipped country bears . but this new jangle of noise , mayhem and stupidity must be a serious contender for the title .",negative,10381,NA,NA
"[a] boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .",negative,10382,NA,NA
"rollerball is as bad as you think , and worse than you can imagine .",negative,10384,NA,NA
"shame on writer/director vicente aranda for making a florid biopic about mad queens , obsessive relationships , and rampant adultery so dull .",negative,10387,NA,NA
suffers from a decided lack of creative storytelling .,negative,10388,NA,NA
"violent , vulgar and forgettably entertaining .",negative,10389,NA,NA
"nothing happens , and it happens to flat characters .",negative,10390,NA,NA
"with a completely predictable plot , you'll swear that you've seen it all before , even if you've never come within a mile of the longest yard .",negative,10391,NA,NA
"remember back when thrillers actually thrilled ? when the twist endings were actually surprising ? when the violence actually shocked ? when the heroes were actually under 40 ? sadly , as blood work proves , that was a long , long time ago .",negative,10392,NA,NA
this movie plays like an extended dialogue exercise in retard 101 .,negative,10394,NA,NA
"what we get in feardotcom is more like something from a bad clive barker movie . in other words , it's badder than bad .",negative,10395,NA,NA
a sloppy slapstick throwback to long gone bottom-of-the-bill fare like the ghost and mr . chicken .,negative,10397,NA,NA
a small independent film suffering from a severe case of hollywood-itis .,negative,10398,NA,NA
where the film falters is in its tone .,negative,10399,NA,NA
the story alone could force you to scratch a hole in your head .,negative,10400,NA,NA
"ultimately , sarah's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman's broken heart outweighs all the loss we witness .",negative,10401,NA,NA
"it's supposed to be a humorous , all-too-human look at how hope can breed a certain kind of madness -- and strength -- but it never quite adds up .",negative,10402,NA,NA
feels more like a rejected x-files episode than a credible account of a puzzling real-life happening .,negative,10403,NA,NA
some motion pictures portray ultimate passion ; others create ultimate thrills . men in black ii achieves ultimate insignificance -- it's the sci-fi comedy spectacle as whiffle-ball epic .,negative,10404,NA,NA
rashomon-for-dipsticks tale .,negative,10407,NA,NA
a film that clearly means to preach exclusively to the converted .,negative,10408,NA,NA
"it doesn't take a rocket scientist to figure out that this is a mormon family movie , and a sappy , preachy one at that .",negative,10409,NA,NA
"definitely a crowd-pleaser , but then , so was the roman colosseum .",negative,10410,NA,NA
"certainly not a good movie , but it wasn't horrible either .",negative,10411,NA,NA
"although it starts off so bad that you feel like running out screaming , it eventually works its way up to merely bad rather than painfully awful .",negative,10412,NA,NA
the result is so tame that even slightly wised-up kids would quickly change the channel .,negative,10413,NA,NA
it appears to have been modeled on the worst revenge-of-the-nerds clich�s the filmmakers could dredge up .,negative,10414,NA,NA
nothing but an episode of smackdown ! in period costume and with a bigger budget .,negative,10415,NA,NA
"it takes you somewhere you're not likely to have seen before , but beneath the exotic surface ( and exotic dancing ) it's surprisingly old-fashioned .",negative,10416,NA,NA
"while the story is better-focused than the incomprehensible anne rice novel it's based upon , queen of the damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .",negative,10417,NA,NA
a good-looking but ultimately pointless political thriller with plenty of action and almost no substance .,negative,10419,NA,NA
"a tired , predictable , bordering on offensive , waste of time , money and celluloid .",negative,10420,NA,NA
"if hill isn't quite his generation's don siegel ( or robert aldrich ) , it's because there's no discernible feeling beneath the chest hair ; it's all bluster and clich� .",negative,10421,NA,NA
"stealing harvard will dip into your wallet , swipe 90 minutes of your time , and offer you precisely this in recompense : a few early laughs scattered around a plot as thin as it is repetitious .",negative,10422,NA,NA
this is an insultingly inept and artificial examination of grief and its impacts upon the relationships of the survivors .,negative,10423,NA,NA
does anyone much think the central story of brendan behan is that he was a bisexual sweetheart before he took to drink ?,negative,10424,NA,NA
"`martin lawrence live' is so self-pitying , i almost expected there to be a collection taken for the comedian at the end of the show .",negative,10425,NA,NA
"the dialogue is cumbersome , the simpering soundtrack and editing more so .",negative,10426,NA,NA
it has become apparent that the franchise's best years are long past .,negative,10428,NA,NA
does what should seem impossible : it makes serial killer jeffrey dahmer boring .,negative,10429,NA,NA
"like a bad improvisation exercise , the superficially written characters ramble on tediously about their lives , loves and the art they're struggling to create .",negative,10432,NA,NA
"the filmmakers are playing to the big boys in new york and l . a . to that end , they mock the kind of folks they don't understand , ones they figure the power-lunchers don't care to understand , either .",negative,10433,NA,NA
competently directed but terminally cute drama .,negative,10434,NA,NA
not just unlikable . disturbing . disgusting . without any redeeming value whatsoever .,negative,10436,NA,NA
those eternally devoted to the insanity of black will have an intermittently good time . feel free to go get popcorn whenever he's not onscreen .,negative,10438,NA,NA
"the self-serious equilibrium makes its point too well ; a movie , like life , isn't much fun without the highs and lows .",negative,10439,NA,NA
"the work of an exhausted , desiccated talent who can't get out of his own way .",negative,10440,NA,NA
"the main characters are simply named the husband , the wife and the kidnapper , emphasizing the disappointingly generic nature of the entire effort .",negative,10441,NA,NA
in terms of execution this movie is careless and unfocused .,negative,10442,NA,NA
the only type of lives this glossy comedy-drama resembles are ones in formulaic mainstream movies .,negative,10444,NA,NA
"the characters . . . are paper-thin , and their personalities undergo radical changes when it suits the script .",negative,10445,NA,NA
a sha-na-na sketch punctuated with graphic violence .,negative,10446,NA,NA
"the trouble is , its filmmakers run out of clever ideas and visual gags about halfway through .",negative,10447,NA,NA
spy-vs . -spy action flick with antonio banderas and lucy liu never comes together .,negative,10448,NA,NA
"a so-so , made-for-tv something posing as a real movie .",negative,10449,NA,NA
"the only upside to all of this unpleasantness is , given its labor day weekend upload , feardotcom should log a minimal number of hits .",negative,10450,NA,NA
"whether this is art imitating life or life imitating art , it's an unhappy situation all around .",negative,10451,NA,NA
"this is sandler running on empty , repeating what he's already done way too often .",negative,10454,NA,NA
"this is as lax and limp a comedy as i've seen in a while , a meander through worn-out material .",negative,10455,NA,NA
"the sort of picture in which , whenever one of the characters has some serious soul searching to do , they go to a picture-perfect beach during sunset .",negative,10457,NA,NA
"aptly named , this shimmering , beautifully costumed and filmed production doesn't work for me .",negative,10458,NA,NA
a preposterously melodramatic paean to gang-member teens in brooklyn circa 1958 .,negative,10459,NA,NA
"has none of the crackle of "" fatal attraction "" , "" 9 � weeks "" , or even "" indecent proposal "" , and feels more like lyne's stolid remake of "" lolita "" .",negative,10460,NA,NA
"everything its title implies , a standard-issue crime drama spat out from the tinseltown assembly line .",negative,10461,NA,NA
an extraordinarily silly thriller .,negative,10462,NA,NA
a rehash of every gangster movie from the past decade .,negative,10463,NA,NA
gaping plot holes sink this 'sub'-standard thriller and drag audience enthusiasm to crush depth .,negative,10464,NA,NA
"talkiness isn't necessarily bad , but the dialogue frequently misses the mark .",negative,10465,NA,NA
"the beautiful images and solemn words cannot disguise the slack complacency of [godard's] vision , any more than the gorgeous piano and strings on the soundtrack can drown out the tinny self-righteousness of his voice .",negative,10466,NA,NA
the stunt work is top-notch ; the dialogue and drama often food-spittingly funny .,negative,10467,NA,NA
"the movie isn't painfully bad , something to be 'fully experienced' ; it's just tediously bad , something to be fully forgotten .",negative,10468,NA,NA
charly comes off as emotionally manipulative and sadly imitative of innumerable past love story derisions .,negative,10469,NA,NA
what a great shame that such a talented director as chen kaige has chosen to make his english-language debut with a film so poorly plotted and scripted .,negative,10470,NA,NA
no amount of good intentions is able to overcome the triviality of the story .,negative,10471,NA,NA
"the film . . . presents classic moral-condundrum drama : what would you have done to survive ? the problem with the film is whether these ambitions , laudable in themselves , justify a theatrical simulation of the death camp of auschwitz ii-birkenau .",negative,10472,NA,NA
". . . for all its social and political potential , state property doesn't end up being very inspiring or insightful .",negative,10473,NA,NA
"a film really has to be exceptional to justify a three hour running time , and this isn't .",negative,10474,NA,NA
"little more than a stylish exercise in revisionism whose point . . . is no doubt true , but serves as a rather thin moral to such a knowing fable .",negative,10475,NA,NA
"this is a monumental achievement in practically every facet of inept filmmaking : joyless , idiotic , annoying , heavy-handed , visually atrocious , and often downright creepy .",negative,10477,NA,NA
overburdened with complicated plotting and banal dialogue,negative,10479,NA,NA
"ensemble movies , like soap operas , depend on empathy . if there ain't none , you have a problem .",negative,10480,NA,NA
the master of disguise falls under the category of 'should have been a sketch on saturday night live . ',negative,10481,NA,NA
yet another self-consciously overwritten story about a rag-tag bunch of would-be characters that team up for a can't-miss heist -- only to have it all go wrong .,negative,10482,NA,NA
koepp's screenplay isn't nearly surprising or clever enough to sustain a reasonable degree of suspense on its own .,negative,10483,NA,NA
is it really an advantage to invest such subtlety and warmth in an animatronic bear when the humans are acting like puppets ?,negative,10484,NA,NA
"clumsy , obvious , preposterous , the movie will likely set the cause of woman warriors back decades .",negative,10486,NA,NA
"it's hard to pity the 'plain' girl who becomes a ravishing waif after applying a smear of lip-gloss . rather , pity anyone who sees this mishmash .",negative,10487,NA,NA
"a banal , virulently unpleasant excuse for a romantic comedy .",negative,10488,NA,NA
the drama discloses almost nothing .,negative,10489,NA,NA
"as earnest as a community-college advertisement , american chai is enough to make you put away the guitar , sell the amp , and apply to medical school .",negative,10492,NA,NA
there is more than one joke about putting the toilet seat down . and that should tell you everything you need to know about all the queen's men .,negative,10494,NA,NA
"even fans of ismail merchant's work , i suspect , would have a hard time sitting through this one .",negative,10495,NA,NA
"it's really just another silly hollywood action film , one among a multitude of simple-minded , yahoo-ing death shows .",negative,10496,NA,NA
"it's not a particularly good film , but neither is it a monsterous one .",negative,10497,NA,NA
the world needs more filmmakers with passionate enthusiasms like martin scorsese . but it doesn't need gangs of new york .,negative,10498,NA,NA
"enchanted with low-life tragedy and liberally seasoned with emotional outbursts . . . what is sorely missing , however , is the edge of wild , lunatic invention that we associate with cage's best acting .",negative,10499,NA,NA
"harry potter and the chamber of secrets is deja vu all over again , and while that is a cliche , nothing could be more appropriate . it's likely that whatever you thought of the first production -- pro or con -- you'll likely think of this one .",negative,10500,NA,NA
sade achieves the near-impossible : it turns the marquis de sade into a dullard .,negative,10501,NA,NA
"[lin chung's] voice is rather unexceptional , even irritating ( at least to this western ear ) , making it awfully hard to buy the impetus for the complicated love triangle that develops between the three central characters .",negative,10502,NA,NA
"one of the most plain , unimaginative romantic comedies i've ever seen .",negative,10503,NA,NA
"though there's a clarity of purpose and even-handedness to the film's direction , the drama feels rigged and sluggish .",negative,10504,NA,NA
"unfortunately , the experience of actually watching the movie is less compelling than the circumstances of its making .",negative,10505,NA,NA
"unless there are zoning ordinances to protect your community from the dullest science fiction , impostor is opening today at a theater near you .",negative,10506,NA,NA
"it should be doing a lot of things , but doesn't .",negative,10507,NA,NA
"chen films the resolutely downbeat smokers only with every indulgent , indie trick in the book .",negative,10508,NA,NA
"far-fetched premise , convoluted plot , and thematic mumbo jumbo about destiny and redemptive love .",negative,10510,NA,NA
"the movie tries to be ethereal , but ends up seeming goofy .",negative,10511,NA,NA
"harris is supposed to be the star of the story , but comes across as pretty dull and wooden .",negative,10513,NA,NA
"soulless and -- even more damning -- virtually joyless , xxx achieves near virtuosity in its crapulence .",negative,10514,NA,NA
"a boring masquerade ball where normally good actors , even kingsley , are made to look bad .",negative,10515,NA,NA
"all the queen's men is a throwback war movie that fails on so many levels , it should pay reparations to viewers .",negative,10516,NA,NA
the filmmakers keep pushing the jokes at the expense of character until things fall apart .,negative,10517,NA,NA
"rather than real figures , elling and kjell bjarne become symbolic characters whose actions are supposed to relate something about the na�f's encounter with the world .",negative,10518,NA,NA
mariah carey gives us another peek at some of the magic we saw in glitter here in wisegirls .,negative,10519,NA,NA
"it's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it's all about the silences and if you're into that , have at it .",negative,10520,NA,NA
"i suspect that you'll be as bored watching morvern callar as the characters are in it . if you go , pack your knitting needles .",negative,10521,NA,NA
the lead actors share no chemistry or engaging charisma . we don't even like their characters .,negative,10522,NA,NA
"some writer dude , i think his name was , uh , michael zaidan , was supposed to have like written the screenplay or something , but , dude , the only thing that i ever saw that was written down were the zeroes on my paycheck .",negative,10523,NA,NA
"the movie doesn't generate a lot of energy . it is dark , brooding and slow , and takes its central idea way too seriously .",negative,10524,NA,NA
this feature is about as necessary as a hole in the head,negative,10525,NA,NA
"spectators will indeed sit open-mouthed before the screen , not screaming but yawning .",negative,10527,NA,NA
"it feels like very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .",negative,10528,NA,NA
a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell .,negative,10529,NA,NA
the premise itself is just sooooo tired . pair that with really poor comedic writing . . . and you've got a huge mess .,negative,10530,NA,NA
"did we really need a remake of "" charade ? """,negative,10532,NA,NA
i spied with my little eye . . . a mediocre collection of cookie-cutter action scenes and occasionally inspired dialogue bits,negative,10535,NA,NA
"entertains not so much because of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel .",negative,10536,NA,NA
the satire is just too easy to be genuinely satisfying .,negative,10537,NA,NA
less funny than it should be and less funny than it thinks it is .,negative,10539,NA,NA
"an "" o bruin , where art thou ? "" -style cross-country adventure . . . it has sporadic bursts of liveliness , some so-so slapstick and a few ear-pleasing songs on its soundtrack .",negative,10540,NA,NA
a feeble tootsie knockoff .,negative,10541,NA,NA
an awful movie that will only satisfy the most emotionally malleable of filmgoers .,negative,10542,NA,NA
"�the story is far-flung , illogical , and plain stupid .",negative,10543,NA,NA
the very simple story seems too simple and the working out of the plot almost arbitrary .,negative,10544,NA,NA
"an allegory concerning the chronically mixed signals african american professionals get about overachieving could be intriguing , but the supernatural trappings only obscure the message .",negative,10545,NA,NA
"a very familiar tale , one that's been told by countless filmmakers about italian- , chinese- , irish- , latin- , indian- , russian- and other hyphenate american young men struggling to balance conflicting cultural messages .",negative,10546,NA,NA
one key problem with these ardently christian storylines is that there is never any question of how things will turn out .,negative,10547,NA,NA
"essentially , the film is weak on detail and strong on personality",negative,10548,NA,NA
"a relentless , bombastic and ultimately empty world war ii action flick .",negative,10549,NA,NA
"too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .",negative,10551,NA,NA
". . . a ho-hum affair , always watchable yet hardly memorable .",negative,10553,NA,NA
swiftly deteriorates into a terribly obvious melodrama and rough-hewn vanity project for lead actress andie macdowell .,negative,10554,NA,NA
"the histrionic muse still eludes madonna and , playing a charmless witch , she is merely a charmless witch .",negative,10555,NA,NA
you have no affinity for most of the characters . nothing about them is attractive . what they see in each other also is difficult to fathom .,negative,10556,NA,NA
"diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused .",negative,10557,NA,NA
"an inept , tedious spoof of '70s kung fu pictures , it contains almost enough chuckles for a three-minute sketch , and no more .",negative,10559,NA,NA
absolutely ( and unintentionally ) terrifying .,negative,10561,NA,NA
eckstraordinarily lame and severely boring .,negative,10562,NA,NA
eight legged freaks falls flat as a spoof .,negative,10563,NA,NA
"no matter how much he runs around and acts like a doofus , accepting a 50-year-old in the role is creepy in a michael jackson sort of way .",negative,10564,NA,NA
you'll just have your head in your hands wondering why lee's character didn't just go to a bank manager and save everyone the misery .,negative,10565,NA,NA
"'dragonfly' dwells on crossing-over mumbo jumbo , manipulative sentimentality , and sappy dialogue .",negative,10566,NA,NA
"blade ii has a brilliant director and charismatic star , but it suffers from rampant vampire devaluation .",negative,10568,NA,NA
veers uncomfortably close to pro-serb propaganda .,negative,10569,NA,NA
staggeringly dreadful romance .,negative,10570,NA,NA
movies like high crimes flog the dead horse of surprise as if it were an obligation . how about surprising us by trying something new ?,negative,10571,NA,NA
"throwing in everything except someone pulling the pin from a grenade with his teeth , windtalkers seems to have ransacked every old world war ii movie for overly familiar material .",negative,10573,NA,NA
"if a few good men told us that we "" can't handle the truth "" than high crimes poetically states at one point in this movie that we "" don't care about the truth . """,negative,10574,NA,NA
"further sad evidence that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap .",negative,10575,NA,NA
